LV1 排序,LV1 English,LV1 簡中,LV1 繁中,LV2 排序,LV2 English,LV2 簡中,LV2 繁中,Class,Class English,Class 中文,MCH,MCH Name,MCH 中文
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,26,Candy,糖果,10102651,Other Candy,其他糖果
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,26,Candy,糖果,10102652,Bulk Candy,稱重糖果
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102701,Choc Bar Mnstr Brd,大塊巧克力主流
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102711,Choc Bar Other Brd,大塊巧克力其他
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102721,Choc BagBox MnstrBrd,袋/盒裝巧克力主流
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102731,Choc BagBox OtherBrd,袋/盒裝巧克力其他
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102741,Candy Bar Mnstr Brd,巧克力糖果條主流
9,Snacks,零食,零食,9.11,Candy/Chocolate,糖果/巧克力,糖果/巧克力,27,Chocolate,巧克力,10102751,Candy Bar Other Brd,巧克力糖果條其他
9,Snacks,零食,零食,9.12,Mochi/Jelly/Pudding,麻糬/果冻/布丁,麻糬/果凍/布丁,24,Pastry,糕餅點心,10102444,Mochi,麻糬
9,Snacks,零食,零食,9.12,Mochi/Jelly/Pudding,麻糬/果冻/布丁,麻糬/果凍/布丁,25,Jelly,果凍布丁,10102501,Jelly Chinese Brand,果凍布丁中系
9,Snacks,零食,零食,9.12,Mochi/Jelly/Pudding,麻糬/果冻/布丁,麻糬/果凍/布丁,25,Jelly,果凍布丁,10102502,Jelly Japanese Brand,果凍布丁日系
9,Snacks,零食,零食,9.12,Mochi/Jelly/Pudding,麻糬/果冻/布丁,麻糬/果凍/布丁,25,Jelly,果凍布丁,10102511,Jelly Other Brand,果凍布丁其他
9,Snacks,零食,零食,9.12,Mochi/Jelly/Pudding,麻糬/果冻/布丁,麻糬/果凍/布丁,25,Jelly,果凍布丁,10102531,Other Jelly,其他果凍布丁
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102801,Potato Chips MnstBrd,薯片主流
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102802,Potato Chips ChTwBrd,薯片中系台系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102803,Potato Chips Kr Brd,薯片韓系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102804,Potato Chips Jp Brd,薯片日系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102805,Potato Chips SEAsnBr,薯片東南亞系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102811,Potato Chips Oth Brd,薯片其他
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102821,Corn Chips Mnstr Brd,玉米片主流
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102822,Corn Chips Ch/Tw Brd,玉米片中系台系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102823,Corn Chips Kr Brand,玉米片韓系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102824,Corn Chips Jp Brand,玉米片日系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102825,Corn Chips SEAsn Brd,玉米片東南亞系
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102831,Corn Chips Other Brd,玉米片其他
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102841,Shrimp Chips,蝦片
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102851,Other Chips,其他薯片蝦片
9,Snacks,零食,零食,9.13,Chips,薯片/洋芋片/玉米片/虾片,薯片/洋芋片/玉米片/蝦片,28,Chips,薯片,10102861,Chips Salsa Sauce,薯片蘸酱
9,Snacks,零食,零食,9.14,XXXXX,预留位,預留位,,,,,,
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102901,Sunflower Seeds,葵花子
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102902,Watermelon Seeds,西瓜子
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102903,Pumpkin Seeds,南瓜子
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102904,Peanut w/Shell,帶殼花生
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102905,Walnut w/Shell,帶殼核桃
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102906,Pine Seeds w/Shell,帶殼松子
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102907,Pistachio w/Shell,開心果
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102911,Oth SeedsNuts wShell,其他帶殼瓜子堅果
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102921,Shelled Seeds,瓜子仁
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102922,Shelled Peanut,花生仁
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102923,Walnut Kernel,核桃仁
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102924,Cashew,腰果
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102925,Almond,杏仁
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102926,Bean Snack,豆類零食
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102927,Chestnut,板栗仁
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102931,Mixed Nuts,綜合果仁
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102932,Oth ShelledSeedsNuts,其他瓜子堅果仁
9,Snacks,零食,零食,9.15,Nuts/Seeds,坚果/瓜子,堅果/瓜子,29,Nuts & Seeds,堅果/瓜子,10102941,Bulk Seeds & Nuts,稱重瓜子堅果
9,Snacks,零食,零食,9.16,XXXXX,预留位,預留位,,,,,,
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103101,Dry Mango,芒果乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103102,Raisin/Grape Snack,葡萄乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,26,Dry Vege & Goods,南北乾貨,10602635,Dry Grape,葡萄乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103103,Dry Banana,香蕉乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103104,Dry Apple,蘋果乾/脆
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103105,Dry Date,棗乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103111,Dry Sweet Potato,地瓜乾/紫薯乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103112,Dry Mushroom Chips,蘑菇乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103121,Mixed Dry Fruit Vege,綜合果蔬乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103122,Other Dry Fruit Vege,其他果蔬乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103131,Marinated Plum,梅乾/話梅
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103132,Marinated Apricot,杏乾
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103133,Hawthorn Snack,山楂零食
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103141,Oth Marinated Fruit,其他果乾蜜餞
9,Snacks,零食,零食,9.17,Dried/Preserved Vegetables & Fruits,蔬果干/蜜饯,蔬果乾/蜜餞,31,Dry Fruit&Vege Snack,果蔬乾/蜜餞,10103142,Bulk Dry Fruit &Vege,稱重果蔬乾/蜜餞
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103001,Beef Jerky Asian Brd,牛肉亞系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103009,Beef Jerky Other Brd,牛肉乾其他
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103011,Pork Jerky Asian Brd,豬肉乾亞系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103019,Pork Jerky Other Brd,豬肉乾其他
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103021,Pork Rind Mnstr Brd,豬皮零食主流
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103022,Pork Rind LatinStyle,豬皮零食西語裔系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103029,Pork Rind Other Brd,豬皮零食其他
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103031,Marinated Egg Snack,即食滷蛋
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103041,Dry Fish Snack,魚片魚乾魚絲
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103042,Dry Squid,魷魚絲
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103051,Beancurd Snack ChBrd,豆乾零食中系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103052,Beancurd Snack TwBrd,豆乾零食台系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103059,Beancurd Snack OthBr,豆乾零食其他
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103061,Gluten Snack Ch Brd,麵筋零食中系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103062,Gluten Snack Tw Brd,麵筋零食台系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103069,Gluten Snack Oth Brd,麵筋零食其他
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103071,Konjac Snack,魔芋
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,30,Jerky & Soy Snack,肉乾/豆乾,10103081,Oth Jerky Soy Snack,其他肉乾豆乾
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,32,Seaweed Snack,即食海苔,10103201,Seaweed Snack Kr Brd,即食海苔韓系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,32,Seaweed Snack,即食海苔,10103202,Seaweed Snack Jp Brd,即食海苔日系
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,32,Seaweed Snack,即食海苔,10103211,Seaweed Snack OthBrd,即食海苔其他
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,32,Seaweed Snack,即食海苔,10103221,Sushi Seaweed,包飯海苔
9,Snacks,零食,零食,9.18,Egg/Soy/Seafood/Jerky/Konjac,蛋豆鱼肉/魔芋/海苔,蛋豆魚肉/魔芋/海苔,32,Seaweed Snack,即食海苔,10103231,Other Seaweed Snack,其他即食海苔
9,Snacks,零食,零食,9.19,XXXXX,预留位,預留位,,,,,,
9,Snacks,零食,零食,9.2,Oatmeal/Cereal/Granola,麦片/谷物,麥片/穀物,35,Cereal,麥片,10103501,Oatmeal Mnstr Brand,燕麥片主流
9,Snacks,零食,零食,9.2,Oatmeal/Cereal/Granola,麦片/谷物,麥片/穀物,35,Cereal,麥片,10103511,Oatmeal Other Brand,燕麥片其他
9,Snacks,零食,零食,9.2,Oatmeal/Cereal/Granola,麦片/谷物,麥片/穀物,35,Cereal,麥片,10103521,Granola Mnstr Brand,穀麥片主流
9,Snacks,零食,零食,9.2,Oatmeal/Cereal/Granola,麦片/谷物,麥片/穀物,35,Cereal,麥片,10103531,Granola Other Brand,穀麥片其他
9,Snacks,零食,零食,9.2,Oatmeal/Cereal/Granola,麦片/谷物,麥片/穀物,35,Cereal,麥片,10103541,Cereal Mnstr Brand,早餐穀物主流
9,Snacks,零食,零食,9.2,Oatmeal/Cereal/Granola,麦片/谷物,麥片/穀物,35,Cereal,麥片,10103551,Cereal Other Brand,早餐穀物其他
9,Snacks,零食,零食,9.2,Oatmeal/Cereal/Granola,麦片/谷物,麥片/穀物,35,Cereal,麥片,10103561,Granola/Cereal Bar,早餐穀物棒
10,Beverages,饮品,飲品,10.1,XXXXX,预留位,預留位,,,,,,
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,33,Drink Powder,沖泡飲料,10103331,InstCoff wosugarmilk,即溶咖啡無糖奶
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,33,Drink Powder,沖泡飲料,10103332,InstCoffee sugarmilk,即溶咖啡含糖奶
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,33,Drink Powder,沖泡飲料,10103333,Coffee Bean/Powder,咖啡豆/咖啡粉
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,57,Coffee&Energy Drink,咖啡/能量飲料,10105701,Coffee Drink Mnstr,咖啡飲品主流
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,57,Coffee&Energy Drink,咖啡/能量飲料,10105711,Coffee Drink Other,咖啡飲品其他
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,27,Chilled Coffee,冷藏咖啡,10302701,Chill Coffee Mnstrm,冷藏咖啡 主流
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,27,Chilled Coffee,冷藏咖啡,10302702,Chilled Coffee Other,冷藏咖啡 其他
10,Beverages,饮品,飲品,10.2,Coffee,咖啡,咖啡,27,Chilled Coffee,冷藏咖啡,10302703,Chilled Coffee Mate,冷藏咖啡伴侶
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103401,TeaBag Mnstr BlGrOol,茶包主流紅綠烏
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103402,TeaBag Mnstr FrtHbl,茶包主流水果花草
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103403,TeaBag Asian BlGrOol,茶包亞洲紅綠烏
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103404,TeaBag Asian FrtHbl,茶包亞洲水果花草
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103411,Tea Bag Other,茶包其他
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103421,Tea Leaf Black Tea,茶葉紅茶
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103422,Tea Leaf Green Tea,茶葉綠茶
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103423,Tea Leaf Oolong Tea,茶葉烏龍茶
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103424,Tea Leaf Floral Tea,茶葉花茶
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103425,Tea Leaf Fruits,茶葉水果
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103431,Tea Leaf Other,茶葉其他
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103441,Milk Tea Powder,奶茶粉
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103442,Matcha Powder,抹茶粉
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103443,Ginger Tea,薑茶
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103444,Fruit Honey Tea,水果蜜茶
10,Beverages,饮品,飲品,10.3,Tea Leaves/Tea Bags/Instant Tea,茶叶/茶包/冲泡茶,茶葉/茶包/沖泡茶,34,Tea Leaf & Bag,茶葉/茶包,10103451,Other Tea Leaf & Bag,其他茶葉茶包
10,Beverages,饮品,飲品,10.4,XXXXX,预留位,預留位,,,,,,
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105301,Tea Drink Mnstr,茶飲料主流
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105302,Tea Drink Ch Brand,茶飲料中系
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105303,Tea Drink Tw Brand,茶飲料台系
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105304,Tea Drink Kr Brand,茶飲料韓系
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105305,Tea Drink Jp Brand,茶飲料日系
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105311,Tea Drink Other Brd,茶飲料其他
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105321,Milk Tea Drink,奶茶
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105332,Herbal Tea,涼茶
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105341,Other Plant Drink,其他草本飲料
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,53,Tea,茶飲料,10105351,Other Tea Drink,其他茶飲料
10,Beverages,饮品,飲品,10.5,Tea Drinks,茶类饮品,茶類飲品,26,Chilled Juice,冷藏果汁,10302611,Probiotic/Kombch Bev,冷藏發酵益生菌/康普茶飲料
10,Beverages,饮品,飲品,10.6,XXXXX,预留位,預留位,,,,,,
10,Beverages,饮品,飲品,10.7,Powdered Drink,即溶/冲调,即溶/沖調,33,Drink Powder,沖泡飲料,10103301,GrainsPowder NoSugar,無糖穀物粉
10,Beverages,饮品,飲品,10.7,Powdered Drink,即溶/冲调,即溶/沖調,33,Drink Powder,沖泡飲料,10103311,Sesame Powder,芝麻糊
10,Beverages,饮品,飲品,10.7,Powdered Drink,即溶/冲调,即溶/沖調,33,Drink Powder,沖泡飲料,10103312,Soy Milk Powder,豆漿粉
10,Beverages,饮品,飲品,10.7,Powdered Drink,即溶/冲调,即溶/沖調,33,Drink Powder,沖泡飲料,10103321,Other Grain Powder,其他穀物粉
10,Beverages,饮品,飲品,10.7,Powdered Drink,即溶/冲调,即溶/沖調,33,Drink Powder,沖泡飲料,10103341,Other Drink Powder,其他沖泡飲料
10,Beverages,饮品,飲品,10.8,Soda,汽水,汽水,51,Soda,汽水,10105101,CSD Mnstr MPk Ea<2L,碳酸飲料主流多瓶裝(單瓶<2L)
10,Beverages,饮品,飲品,10.8,Soda,汽水,汽水,51,Soda,汽水,10105102,CSD Mnstr SPk <2L,碳酸飲料主流單瓶裝<2L
10,Beverages,饮品,飲品,10.8,Soda,汽水,汽水,51,Soda,汽水,10105103,CSD Mnstr Each>=2L,碳酸飲料主流單瓶裝>=2L
10,Beverages,饮品,飲品,10.8,Soda,汽水,汽水,51,Soda,汽水,10105111,CSD Asian Brand,碳酸飲料亞系
10,Beverages,饮品,飲品,10.8,Soda,汽水,汽水,51,Soda,汽水,10105122,Ramune Soda,彈珠汽水
10,Beverages,饮品,飲品,10.8,Soda,汽水,汽水,51,Soda,汽水,10105131,Oth Carbonated Drink,其他碳酸飲料
