CURRENT 現有舊模板,,,CURRENT 現有舊模板,,,新 MCH,,,,,
LV1 English,LV1 繁中,LV1 簡中,LV2 English,LV2 繁中,LV2 簡中,Class,Class English,Class 中文,MCH,MCH Name,MCH 中文
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,81,Towel,毛巾,10508101,Face Towel,洗臉巾
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,81,Towel,毛巾,10508102,Bath Towel,浴巾
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,81,Towel,毛巾,10508103,Other Towel,其他毛巾
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,82,Clothing,服裝,10508201,Tank Men,男士背心
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,82,Clothing,服裝,10508202,Tank Women,女士背心
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,82,Clothing,服裝,10508211,Socks Men,男襪
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,82,Clothing,服裝,10508212,Socks Women,女襪
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,82,Clothing,服裝,10508221,Other Clothing,其他服裝
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,83,Slippers,拖鞋,10508301,Plastic Slippers Men,塑膠拖鞋男
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,83,Slippers,拖鞋,10508302,Plastic Slippers Wmn,塑膠拖鞋女
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,83,Slippers,拖鞋,10508303,Cotton Slippers Men,棉拖鞋男
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,83,Slippers,拖鞋,10508304,Cotton Slippers Wmn,棉拖鞋女
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,83,Slippers,拖鞋,10508311,Other Slipppers,其他拖鞋
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,95,Toy,玩具,10509501,Blind Box,盲盒
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,96,Battery,電池,10509601,AA Battery,五號電池
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,96,Battery,電池,10509602,AAA Battery,七號電池
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,45,Disposable Tableware,一次性餐具,10504511,Other Disposable,其他一次性用品
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,71,Decoration,家居裝飾,10507101,Deco Daily,裝飾日常
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,71,Decoration,家居裝飾,10507102,Deco Lunar New Year,裝飾農曆春節
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,71,Decoration,家居裝飾,10507103,Deco Christmas,裝飾聖誕
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,71,Decoration,家居裝飾,10507104,Deco Easter,裝飾復活節
Home,日用百貨,日用百货,Other Home Product,其他家用,其他家用,71,Decoration,家居裝飾,10507105,Deco Halloween,裝飾萬聖節
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502401,FacialCleanser KrBrd,洗面乳韓系
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502402,FacialCleanser JpBrd,洗面乳日系
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502409,FacialCleanser OthBr,洗面乳其他
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502411,Moisturizer Kr Brand,潤膚霜韓系
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502412,Moisturizer Jp Brand,潤膚霜日系
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502419,Moisturizer OtherBrd,潤膚霜其他
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502421,Mask Chinese Brand,面膜中系
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502422,Mask Korean Brand,面膜韓系
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502423,Mask Japanese Brand,面膜日系
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502429,Mask Other Brand,面膜其他
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502431,Sunblock,防曬霜
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502432,Lipbalm,潤唇膏
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,24,Face Care,面部護理,10502441,Other Face Care,其他護膚品
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,25,Makeup,彩妆,10502504,Makeup Remover,卸妝水
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,26,Beauty & Hair Acc,美妝美髮配件,10502602,Cosmetic Cotton,化妝棉
Beauty & Health,美妝保健,美妆保健,Masks/Facial Care,面膜/面部護理,面膜/面部护理,26,Beauty & Hair Acc,美妝美髮配件,10502603,Disposable FaceTowel,洗臉巾
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502101,Shampoo Mnstr Brand,洗髮水主流
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502102,Shampoo Ch Brand,洗髮水中系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502103,Shampoo Kr Brand,洗髮水韓系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502104,Shampoo Jp Brand,洗髮水日系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502111,Shampoo Other Brand,洗髮水其他
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502121,Conditioner MnstrBrd,護髮素主流
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502122,Conditioner Ch Brand,護髮素中系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502123,Conditioner Kr Brand,護髮素韓系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502124,Conditioner Jp Brand,護髮素日系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502131,Conditioner Oth Brd,護髮素其他
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502141,Hair Mask,發膜
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502151,Hair Color Kr Brand,染髮劑韓系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502152,Hair Color Jp Brand,染髮劑日系
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502161,Hair Color Other Brd,染髮劑其他
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502171,Hair Styling Spray,定型噴霧
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502172,Hair Styling Gel,定型著哩
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502173,Hair Styling Wax,定型髮蠟
Beauty & Health,美妝保健,美妆保健,Hair Care,洗護美髮,洗护美发,21,Hair Care,頭髮護理,10502181,Other Hair Care,其他頭髮護理
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502201,Body Wash Mnstr Brd,沐浴露主流
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502202,Body Wash Ch Brand,沐浴露中系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502203,Body Wash Kr Brand,沐浴露韓系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502204,Body Wash Jp Brand,沐浴露日系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502211,Body Wash Other Brd,沐浴露其他
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502221,Body Wash Men,沐浴露男士
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502241,Soap,香皂
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502242,Hand Soap,洗手液
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502243,Hand Sanitizer,免洗洗手液
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502251,Body Lotion,潤體乳
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502252,Hand Cream,手霜
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502253,Deodorant,止汗劑
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,22,Bath & Body Care,沐浴/身體護理,10502261,Other Bath & Body,其他身體護理
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502301,Toothpaste Mnstr Brd,牙膏主流
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502302,Toothpaste Ch Brand,牙膏中系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502303,Toothpaste Kr Brand,牙膏韓系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502304,Toothpaste Jp Brand,牙膏日系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502311,Toothpaste Other Brd,牙膏其他
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502321,Toothpaste Kids,牙膏兒童
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502331,Toothbrush Multipack,牙刷多支裝
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502332,Toothbrush Single,牙刷單支裝
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502333,Toothbrush Kids,牙刷兒童
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502334,Floss,牙綫
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502341,Mousewash,漱口水
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,23,Oral Care,口腔護理,10502351,Other Oral Care,其他口腔護理
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,27,Feminine Care,女性衛生用品,10502701,Pad Mainstream Brand,衛生巾主流
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,27,Feminine Care,女性衛生用品,10502702,Pad Korean Brand,衛生巾韓系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,27,Feminine Care,女性衛生用品,10502703,Pad Japanese Brand,衛生巾日系
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,27,Feminine Care,女性衛生用品,10502711,Pad Other Brand,衛生巾其他
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,27,Feminine Care,女性衛生用品,10502721,Tampon,棉條
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,27,Feminine Care,女性衛生用品,10502731,Other Feminine Care,其他女性衛生用品
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,28,Supplements,維他命/藥品,10502801,Vitamin,維他命
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,28,Supplements,維他命/藥品,10502802,Oral Medicine,口服藥
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,28,Supplements,維他命/藥品,10502803,ExternalUse Medicine,外用藥
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,28,Supplements,維他命/藥品,10502804,First Aid,創可貼
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,28,Supplements,維他命/藥品,10502805,Mask,口罩
Beauty & Health,美妝保健,美妆保健,Personal Care,個人護理,个人护理,28,Supplements,維他命/藥品,10502811,Other Supplements,其他維他命/藥品
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,25,Makeup,彩妆,10502501,Lipstick,口紅
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,25,Makeup,彩妆,10502502,Mascara,睫毛膏
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,25,Makeup,彩妆,10502503,Liner,眼綫筆
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,25,Makeup,彩妆,10502504,Makeup Remover,卸妝水
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,25,Makeup,彩妆,10502511,Other Makeup,其他彩妆商品
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,22,Bath & Body Care,沐浴/身體護理,10502231,Bath Ball,沐浴球
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502601,Makeup Brush,化妆刷
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502604,Cotton Swab,棉棒
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502611,Other Beauty Acc,其他美妝配件
Beauty & Health,美妝保健,美妆保健,Others,其他,其他,26,Beauty & Hair Acc,美妝美髮配件,10502621,Hair Accessory,美髮配件
